"","CH-TF-25","CH-TF-33","CH-TF-32","CH-TF-28","CH-TF-3","CH-TF-22","CH-TF-55/56","CH-TF-11","CH-TF-19","CH-TF-8/9","CH-TF-12","CH-TF-6","CH-TF-59","CH-TF-57","CH-TF-58","CH-TF-16","CH-TF-61","CH-TF-15","CH-TF-63","CH-TF-62","CH-TF-1","CH-TF-5","CH-TF-20","CH-TF-48","CH-TF-14","CH-TF-2","CH-TF-18","CH-TF-54","CH-TF-29","CH-TF-30","CH-TF-51","CH-TF-4","CH-TF-7","CH-TF-10","CH-TF-13","CH-TF-17","CH-TF-21","CH-TF-23","CH-TF-26","CH-TF-27","CH-TF-31","CH-TF-36","CH-TF-52","CH-TF-60","CH-TF-45","CH-TF-46","CH-TF-47","CH-TF-49","CH-TF-50","CH-TF-53","CH-TF-43/44","CH-TF-39/40/41/42","CH-TF-37","CH-TF-38","CH-TF-35","CH-TF-34","CH-TF-24","IX-TF-1","IX-TF-4","IX-TF-5","IX-TF-6","IX-TF-8","IX-TF-9","IX-TF-12","IX-TF-7","IX-TF-13","IX-TF-2","IX-TF-3","IX-TF-10/11","TX-TF-43","TX-TF-51","TX-TF-49/50","TX-TF-45","TX-TF-37","TX-TF-39","TX-TF-42","TX-TF-46","TX-TF-44","TX-TF-38","TX-TF-40/41","XO-TF-1"
"TX-TF-51",26452.7069938427,28369.2578840219,27905.8178395729,27889.2583498908,19479.3372547829,21772.8531165982,20661.8792871637,19950.6261292425,19261.8962517384,17509.1401275296,20703.2340951125,15587.8835429664,19104.6112438521,16574.3700589,12797.7639055213,20535.8108537662,19729.3555744778,23121.334853061,16316.7044198207,18894.5516288976,12272.3415051975,16041.110821119,21283.4985919723,32635.4508639373,22386.8141300931,18374.7641592144,18974.884443197,30234.7097416918,28541.5944267442,29706.5667518209,32972.7490474248,15440.4157771259,17346.9673991737,17447.8945364078,21194.5655963335,19479.1435064604,21711.245270829,24348.6761155081,26746.9108081506,29161.4660081001,30191.6653835339,28756.7506103367,31447.4019469308,18765.5292133049,32214.835133099,32052.3560446024,31542.6582291923,35319.1038172784,32729.3441884283,31339.1132615398,31301.3452090634,29525.7784541673,29336.7397166893,29305.6204270373,29009.9158342778,28635.5054234024,25988.0804389588,5485.47685584252,8834.35307133167,6513.61043547853,5626.79041265501,8252.9375858308,12100.3891940467,9253.16364669732,4757.33059864913,16765.1632036543,7613.64851915063,7370.72898658177,9722.21363260747,7928.487379198,0,2764.15160021437,5716.16008126388,9486.91019042919,11859.1236440991,11807.0715808463,6892.8256411577,6600.74239060133,9529.72610945436,10282.1478672702,17383.2160797721
"TX-TF-49/50",29037.4935418328,30962.7095996093,30522.7984774328,30524.9474090252,21370.9637734819,24322.0822575363,23295.7271206112,21969.2841890991,21689.4161139596,19938.4741863502,22737.8372383588,18117.4907769966,21837.9932561452,19277.1860189215,15543.8732180404,22795.4608468508,22440.9727721232,25284.3242060073,18900.996150308,21557.100644751,14430.4706423262,18424.4710604587,23785.8210803048,34840.3661968757,24458.428801321,20163.8337499926,21305.1221802114,32927.2216262134,31194.6432115652,32354.0195628997,35523.8076656565,17812.2606983424,19846.7749539914,19806.3041211879,23256.2456757908,21729.1439739902,24222.1187468513,26927.7070751514,29441.884216298,31867.7566221953,32844.5907258172,31298.9855879954,34050.2976750249,21496.395654368,34680.1102149354,34454.5047256595,33780.4184936162,37678.5927378126,35205.9966440752,33962.033608888,33792.9262779298,32009.996323295,31886.7679845109,31834.1621331485,31591.9871095137,31220.4885371548,28518.8910191343,8215.54083197379,11470.86497245,8670.96622063467,6335.90217425451,10489.0647668038,14240.5080617575,10451.100263493,6950.42943217063,17795.8880256464,10234.4579164592,10053.8361475767,11546.1583820134,8091.76479358681,2764.15160021437,0,3314.36628550408,8916.45129454834,11761.748348556,12124.2952921256,4155.72216826366,4049.36504749854,9289.66243455226,10279.6184239964,19783.9695316372
"TX-TF-45",30842.596624202,32780.1587659329,32407.5529050964,32464.172300158,21966.7957502855,26072.15648416,25274.9202853045,22752.1677905759,23200.3922979309,21477.5069120898,23533.7831078113,19895.4214403639,24183.9503766057,21512.1779419244,18009.1485008474,23972.2708270637,25379.2951089202,26259.1771602678,22032.640521881,24592.7766740244,15617.949591501,19898.9555015368,25432.2382563492,35806.9001494666,25289.7644178733,20630.9025642968,22632.3328207148,35045.60956147,33184.1182099343,34320.8660174975,37209.3196208667,19276.6775145986,21533.83376391,21209.62129136,24088.1949842623,22903.993582606,25883.5898115555,28731.4138081436,31583.2987950168,34044.1890742472,34826.656331172,32983.1875088674,35879.0910038391,24380.5594540931,36166.5322394105,35805.7483297106,34813.8095550222,38925.3938331209,36715.4263744518,35848.2114863431,35343.5253844476,33553.490624295,33587.0502930395,33482.1300196665,33375.8674215269,33013.9771528435,30192.4604684241,10743.5143424413,13636.4449138029,11965.4959898755,6482.05055958011,13774.8018453599,17547.1668806449,13650.8218574645,10230.2421961819,20867.8179246747,12402.980937619,12380.3341078854,14856.0168096834,7237.06387885438,5716.16008126388,3314.36628550408,0,7069.80372487997,10215.3109802255,11033.7910117028,3263.90912357398,1002.94551093927,7790.78469826439,8959.95656835215,23033.351409296
"TX-TF-37",27858.877954633,29763.6611242265,29561.9989642395,29748.944676671,16957.7932543203,23154.4681015612,22951.8887201384,18029.263746677,19900.0360590188,18354.8421450299,18794.912340414,17452.2748339238,22905.3637103681,20099.9379166588,17562.9994181887,19929.3297872044,26049.8519969763,21724.8150872146,23792.6956865404,25734.9160719672,12338.0018361821,16759.0178486282,22308.7075982837,30994.8888692188,20535.512744026,15478.3168148635,18973.4358272079,32709.1386962589,30571.1660075109,31619.2580049479,33778.5371571869,16170.4134901876,18743.4269043476,17809.296680602,19387.4739845999,18916.5254203315,22771.580857618,25822.0313386057,29411.1081777014,31889.1327632365,32148.9499905615,29655.7778139247,32805.3308521159,24877.8821123132,32332.5843910649,31706.1695723436,30138.8694503103,34562.6076968564,32917.1810143287,32910.8207859783,31663.1285326561,29903.293187569,30278.6445998836,30060.2159905924,30263.8673782265,29934.6895706921,26929.5250655249,11692.7673356432,12989.9849435535,15663.1793889975,4746.11760175108,17198.5034088793,21020.0586714866,18737.0763713997,13988.7251755887,26245.5381256406,12022.3115137273,12407.4218225832,19040.6689153195,2584.24644267324,9486.91019042919,8916.45129454834,7069.80372487997,0,3186.64773521389,4376.0919022687,10287.5997583311,7551.38086331444,1143.6537621979,2285.76047729115,25545.0026750524
"TX-TF-39",26429.3528495725,28288.2192820829,28171.1917590369,28417.3745692442,14731.7453139459,21855.2222629295,21951.4700473444,15930.9694582745,18501.3021130825,17104.9403794544,16667.1684066281,16594.6144212213,22409.9996874298,19637.6197422594,17673.8505522525,18142.0998859317,26363.0904225325,19638.2878913497,24640.1761978731,26264.3745537394,11368.2702947367,15570.8583168275,20928.6339909118,28651.6866942169,18359.051284216,13216.5347957972,17418.5316161382,31513.9168914394,29275.7280563925,30266.9902349593,32057.04840645,15030.217676292,17650.0574344768,16435.2333312928,17265.3669741905,17189.0898461005,21385.2041875167,24466.3726045473,28342.8531460181,30790.3161170207,30800.8432666017,28033.2253829488,31262.4549970939,25143.3149579658,30436.6823761347,29691.3993800566,27867.5796409769,32399.4917805172,31032.0671490391,31430.8452313371,29847.0697901819,28122.8882339513,28656.5998331573,28386.9121278079,28735.6801918092,28426.780206693,25380.7759412255,12863.2753954535,13330.8734381055,17573.4290483702,6401.66632536568,18941.3815206282,22651.6483996047,21041.4357901768,16005.5559406675,28541.4430864635,12584.4796058869,13112.3656672023,21003.908533759,3947.25673949709,11859.1236440991,11761.748348556,10215.3109802255,3186.64773521389,0,1791.30130187596,13453.848564576,10732.03032901,2482.16928191149,1587.42188223265,26668.8343662726
"TX-TF-42",24651.7629207002,26506.3703857786,26396.076601416,26647.7729575876,12968.8132270108,20094.4706909677,20236.2061990719,14152.8125877979,16733.2075588845,15358.6914804276,14892.920646313,14924.8889699216,20807.7566057005,18055.1399796943,16291.8736550243,16350.8501287806,25008.0087821612,17861.7560232114,23515.904988275,24994.6908921119,9707.54138553629,13838.8022221015,19159.675611131,26923.3730377892,16592.6591749496,11457.1853013934,15637.2088909234,29758.0494720498,27509.433581815,28494.4356021324,30265.7514681993,13308.6442096212,15928.166016842,14673.4135637457,15490.9990375327,15398.994651667,19615.1283251381,22696.8513537667,26607.3044536438,29048.0543166367,29028.4457204262,26243.9111588277,29475.8347690468,23775.1226678692,28649.3020985359,27912.0399107934,26123.4413401291,30638.4876997804,29244.2610869982,29647.7432036757,28056.7196605957,26331.801920403,26867.2097391785,26596.2482068634,26950.4034326516,26642.7742372078,23595.3501459959,12032.725048422,12093.7240666175,17091.7587061298,6184.44311751359,18338.1585575383,21948.3567046456,20800.7674361631,15616.0217344106,28248.6734997926,11459.8081554026,12042.9661684836,20521.0865575497,4032.58283955654,11807.0715808463,12124.2952921256,11033.7910117028,4376.0919022687,1791.30130187596,0,14297.6394538214,11668.0344215595,3349.9585768684,2129.43272457196,25666.0022393805
"TX-TF-46",33144.1761572196,35073.3951104007,34646.5456747867,34657.9374138037,24935.0502023643,28411.2985103742,27430.4584385618,25645.7122681316,25702.3883129401,23957.4304926758,26423.556430073,22204.0895369133,25990.7849227845,23432.529799245,19689.9005315386,26675.9439619667,26366.547725224,29071.9415886158,22608.0966950064,25386.6167055158,18287.3390313536,22416.7139604354,27845.9471897612,38636.9112812457,28167.7554580779,23643.0764623228,25247.4263204299,37080.2965660137,35335.1268127805,36491.8939995331,39605.7568753872,21799.0021940211,23912.1609142379,23775.3591141423,26963.3057755109,25606.2887224578,28287.2390404894,31032.3796331864,33595.6332958387,36023.045380208,36984.7122599424,35377.6978759973,38165.1041820257,25468.4320549108,38700.7773496839,38425.301118505,37609.5453096195,41609.4446801981,39234.8624180214,38087.7572771033,37834.1762755361,36047.4813783214,35970.2009485149,35903.2686658262,35695.6889477861,35326.1121925681,32592.3026143465,12367.4782779487,15615.3277488475,12051.470122628,9468.72204965192,13872.3018913288,17388.5611416683,12632.6161462082,10473.0484410192,19341.4130894938,14376.3491205942,14208.5219987518,14402.4391161746,10472.5043218613,6892.8256411577,4155.72216826366,3263.90912357398,10287.5997583311,13453.848564576,14297.6394538214,0,2780.9377009645,11046.6460658441,12221.7874700061,23199.8439297581
"TX-TF-44",31840.4096942716,33778.119158806,33407.6186457249,33465.5099441285,22865.938702923,27068.9061590394,26277.405172084,23673.5785934778,24186.6633847645,22466.3126695302,24455.7052478703,20894.8102187104,25180.9135698922,22512.5010149895,18997.0727508347,24933.2936241657,26307.3145145646,27198.3826069726,22899.5609757719,25494.851295829,16589.9335560784,20885.1749074382,26424.752310046,36738.7118663993,26213.7874612512,21515.0160306207,23606.7246350745,36048.5387083871,34186.2790819388,35322.6041965053,38200.9666977192,20262.7879272198,22529.5544182362,22190.448492886,25013.6627435186,23865.7875673046,26876.6639032386,29729.5264569636,32586.0746846025,35046.7200976515,35828.6233318087,33975.5403578813,36877.0623113473,25319.7538185945,37146.3549103385,36775.4002763669,35753.5594814226,39884.9064025217,37696.6963982835,36847.9887271437,36327.834591691,34537.8070278274,34580.0611288587,34472.5335147539,34372.5165816617,34011.0439272029,31184.912659526,11717.9896863211,14636.1240761937,12715.7083640142,7408.89761102551,14536.5684224138,18270.5247829979,14154.3937634659,10999.6401293687,21251.7195176377,13401.7599126551,13372.2875772106,15505.213418671,7988.49572945321,6600.74239060133,4049.36504749854,1002.94551093927,7551.38086331444,10732.03032901,11668.0344215595,2780.9377009645,0,8366.24452227462,9563.1476625508,23832.0463424492
"TX-TF-38",26767.539646149,28667.9401610037,28476.3443442741,28670.9894139993,15814.6405409505,22075.9101555473,21916.7396930997,16886.0564921364,18805.8488295461,17276.8877587578,17651.4618360556,16431.4848252592,21963.7533104375,19160.1181215352,16751.4131909982,18799.5194501945,25311.5757342129,20582.3138219853,23214.20828087,25059.1435026295,11283.6090220565,15686.4506087757,21219.2118668756,29852.558873253,19391.8701644577,14336.2171786602,17861.7387016456,31651.8410328167,29498.5038586644,30539.5818712002,32659.3057544016,15103.1738255693,17687.8349655731,16715.2782516927,18244.129661672,17790.2023753842,21681.7501659836,24738.4494795301,28371.1978566362,30846.0366555289,31070.0748477842,28544.3352730521,31703.3278836913,24124.4366417708,31200.0408748943,30567.3603579861,28995.3831527493,33419.633660329,31785.4222995898,31815.9521123398,30535.7988074255,28778.1564040723,29167.4949331293,28944.1358040047,29162.4478147287,28835.3638609269,25824.2919951949,11185.1159835144,12220.9060890113,15484.9071653048,4340.09237706109,16947.9778403621,20730.0754278832,18766.1343288352,13856.7435609732,26278.3368611474,11311.6875721834,11743.8103112477,18895.725204274,1901.21267978833,9529.72610945436,9289.66243455226,7790.78469826439,1143.6537621979,2482.16928191149,3349.9585768684,11046.6460658441,8366.24452227462,0,1220.6322241527,25064.8354368012
"TX-TF-40/41",25956.7462617834,27843.4476067935,27679.6168409761,27894.1277670271,14746.6981510456,21304.1517293805,21247.7545405656,15855.6083414676,17996.2736656025,16514.8736115317,16614.1359774059,15805.8388599957,21477.3942123277,18683.6502692329,16494.2421021589,17864.934111257,25137.003796244,19561.1426868124,23255.9869877755,24970.879604996,10603.3945447169,14942.3967399355,20419.308074083,28768.5357888291,18343.7262973828,13255.3172263096,16999.1566441115,30922.7595262846,28734.2932820555,29756.9828548288,31758.3031232581,14374.4243844332,16980.6477924873,15910.1192123147,17209.4059176877,16872.4475783538,20880.3148950538,23950.4647459814,27683.805682099,30149.5320483011,30289.1704001288,27672.1499742384,30858.7653409343,23930.7891676245,30244.4038630349,29575.8370792403,27930.1490538472,32386.78288708,30833.3913497694,30991.9191609344,29604.1634907861,27856.4027351108,28295.9003612852,28056.0794175699,28321.0901198371,28000.3808524746,24973.7381959932,11375.0902437271,12054.6982068514,15996.5773214748,4816.94028191201,17380.9500287821,21108.5807783073,19455.0344129352,14421.5895614095,26954.2454894224,11238.11454226,11730.7095982032,19425.5273916865,2361.17975678639,10282.1478672702,10279.6184239964,8959.95656835215,2285.76047729115,1587.42188223265,2129.43272457196,12221.7874700061,9563.1476625508,1220.6322241527,0,25221.403407034
"XO-TF-1",21384.552137554,22683.8692436857,21860.7951889754,21453.0786552705,24141.2891342676,18788.9570635888,16552.5186554061,23487.0904102965,19044.8629967431,18095.8782710324,23858.6371857545,15972.0248724627,12894.3837641601,13003.5202893384,10989.1110182605,21695.0230029078,6832.63838157255,24391.1012101508,2973.84215727803,5033.91054899279,18393.5406304525,17931.3166432694,19218.356327193,31418.8421428494,24705.6115999391,24116.6961196082,20010.0813575043,21913.4913123306,21569.689112966,22625.8201232208,27189.0675390274,17792.6149017151,17112.9492577634,18875.1929481402,23964.7855640915,21136.0362729403,19356.3902526126,19974.2006867093,19091.0759248454,20627.6938917945,22892.4880617844,23897.3257140951,24979.1783803541,7140.60354421342,27891.1884578039,28623.4963859073,30155.3148103243,31934.7136478084,28155.261327057,24489.1010826597,26747.9555622301,25419.4584581397,24224.8774619396,24556.4628035874,23399.8745378429,23051.1358028773,21974.8349848866,13879.7573374703,13808.7504115328,11169.3336056074,20800.6571777034,9339.62907182198,6010.45795052929,11877.2332318236,12841.5478859842,11842.0582887518,14236.1238020385,13625.8606210848,9210.33439007152,23163.6316378231,17383.2160797721,19783.9695316372,23033.351409296,25545.0026750524,26668.8343662726,25666.0022393805,23199.8439297581,23832.0463424492,25064.8354368012,25221.403407034,0
