"","CH-CL-28","CH-CL-21","CH-CL-22","CH-CL-24","CH-CL-20","CH-CL-19","CH-CL-16","CH-CL-12","CH-CL-14","CH-CL-50","CH-CL-8","CH-CL-47/48/49","CH-CL-51","CH-CL-9/10","CH-CL-52","CH-CL-56","CH-CL-54","CH-CL-3","CH-CL-46","CH-CL-55","CH-CL-4","CH-CL-7","CH-CL-11","CH-CL-13","CH-CL-15","CH-CL-17","CH-CL-18","CH-CL-25/26","CH-CL-27","CH-CL-29","CH-CL-39","CH-CL-41","CH-CL-42","CH-CL-43","CH-CL-44","CH-CL-45","CH-CL-53","CH-CL-35","CH-CL-36","CH-CL-1/2","CH-CL-37","CH-CL-38","CH-CL-34","CH-CL-5","CH-CL-40","CH-CL-31","CH-CL-32","CH-CL-33","CH-CL-30","CH-CL-23","CH-CL-6","IX-CL-17","IX-CL-30","IX-CL-3","IX-CL-6","IX-CL-8","IX-CL-2","IX-CL-16","IX-CL-31","IX-CL-32","IX-CL-35","IX-CL-9","IX-CL-18","IX-CL-19","IX-CL-22","IX-CL-23","IX-CL-5","IX-CL-29","IX-CL-24","IX-CL-26","IX-CL-7","IX-CL-10","IX-CL-33","IX-CL-13","IX-CL-37","IX-CL-15","IX-CL-36","IX-CL-11","IX-CL-4","IX-CL-1","IX-CL-14","IX-CL-20","IX-CL-27","IX-CL-28","IX-CL-12","IX-CL-34","TX-CL-13","TX-CL-2","TX-CL-4","TX-CL-14","TX-CL-1","TX-CL-3","TX-CL-5","TX-CL-6","TX-CL-7","TX-CL-9","TX-CL-10","TX-CL-11","TX-CL-12","IX-CL-25","XO-CL-5"
"IX-CL-37",32278.9418606637,30896.6504392729,30657.078195262,31477.5187289626,29837.6379627211,28819.8240305677,25528.778697471,27218.8502483113,24161.8887534602,22291.975290447,29167.7231223197,21486.0261668552,17507.5583590175,29138.382509616,17825.9752788793,13098.2295169809,16420.4785523233,22566.2712152014,23249.821818698,14202.8203893503,23798.4129603758,29105.3986526256,27711.0999036151,27071.058403328,23831.1868203311,26735.0492448153,26997.1554766955,32848.0158759181,31986.4725857,33209.3761739733,38525.9715112592,38070.5289954772,42542.9866444987,39916.4707283551,37462.249602522,35448.5234880972,17133.6116977368,38315.4064657441,38583.9800485879,21811.6019977597,38918.2763113575,40037.6073330761,36796.6683615795,25044.1093909985,36352.1317443636,34806.8185343017,34456.1831584403,34380.2352685747,33534.8864000369,33032.1606025109,27078.8997830558,16600.9547066362,4137.32798828021,17857.8037064603,27517.2355013291,26845.9659480162,21363.1268748834,17589.4214034311,6574.46560665809,5618.30901076928,6316.6435666443,24606.3033367279,19398.4854246163,19450.9178857229,13447.4802177791,12156.8779269575,10178.0996538823,7717.48927463104,11667.1960740854,10990.4693110417,9921.69050873324,5456.0647689684,4933.98953523208,5281.29267269594,0,2494.3941731081,2375.70531740589,24446.3078756085,22629.5237940654,24073.4470082126,20667.4816712372,16339.9835537487,10279.8018792506,9384.08786863116,4858.59508478717,7333.26810302772,22238.3119626856,18385.1652252908,15249.1087363516,21855.525485557,20906.4884553783,19155.2694599008,12543.4498111644,13167.2838122114,26773.8418780723,24383.3593641779,21384.6742359633,26507.5571827303,26437.9962719802,12243.5853993309,5605.57538761737
"IX-CL-15",34171.4096487943,32905.7530941816,32621.4183973361,33331.3882961073,31873.2786242412,30897.9161782342,27663.4518103138,29514.7168413815,26505.4261881286,24320.6165873884,31566.9652227012,23672.848760522,19784.0722227612,31481.4753466357,19394.9228096482,14797.0644492543,17945.3123927346,25037.8070178323,25398.1502527561,15874.2186050797,26253.6107773202,31568.7281892833,29995.4602937059,29417.925766804,26131.6899374806,28853.248724811,29111.9008123229,34618.9143028955,33882.7669776266,35094.4126595609,40614.0332299252,40054.5636345793,44503.2229506482,41750.5326599482,39412.5343873791,37154.3822932753,18680.1888158175,40523.4958578141,40763.3642349031,24298.2835878371,41059.1627556172,42161.7009727128,38915.7460581236,27504.1655424939,38337.1619895382,36755.6033695658,36467.3350063781,36417.7175603517,35479.4206836162,35019.4307511044,29533.6961854184,18966.4572751013,6626.8931900371,20351.2504342353,29968.3111325633,29300.1428256338,23793.9879100189,20008.1650441412,9064.37647970437,8102.50812361537,8195.37129268256,27073.0988885642,21880.2079745345,21945.3031837422,15937.8048581963,14650.6158266612,12637.6338886012,10159.7898069881,14138.7640234446,13344.4953518152,12163.930224759,7950.43110682909,7362.29876596837,6775.20582125948,2494.3941731081,0,1537.0287488856,26920.8231185697,25118.2479500543,26554.6982778928,23079.9877771149,18818.6375649473,12571.5753211385,11628.9813878155,7352.98739922432,9344.06514534162,24620.3558851059,20695.6166506549,17255.4955139684,24208.4460333095,23296.9205395896,21233.3184352346,14796.9326826674,15449.8077838346,29115.3511257577,26703.4065211101,23643.796233956,28909.7015390101,28857.3945745732,14692.8292848694,5088.01989278275
"IX-CL-36",32824.6096928693,31618.8973728886,31310.6999827142,31968.3819223419,30602.7585532707,29654.7163256095,26463.3449201204,28456.5908869611,25510.1665295665,23056.330011651,30649.1055131086,22520.4488817748,18725.7231074805,30478.2487926241,17951.9646081023,13407.7879264019,16493.6094037361,24307.7683106892,24211.9104069927,14471.3730060372,25467.152364872,30799.6868577244,28924.0498813972,28422.5045728397,25084.1856693246,27639.6329640013,27895.5162240544,33222.4139771348,32537.9327176118,33743.5755572123,39369.0066272588,38748.5796634448,43182.4931615423,40374.1257848927,38089.5610828034,35734.0999288682,17232.620046648,39368.4849361273,39584.3164783056,23644.6433053471,39850.4004911852,40940.16830291,37692.8381593902,26730.2115942134,37032.8054964405,35433.6324727118,35178.6141427854,35144.2163725245,34156.2719730583,33718.7203676714,28740.9826300444,18886.9844378197,6127.8967963721,19775.2737699081,29678.6922345557,29001.2195688257,23568.2190948305,19817.817253891,8669.90496491433,7760.05479390987,6947.26605544036,26731.83515907,21478.2895769601,21406.6673631626,15337.5583121406,14102.0215512191,12357.3990805319,9945.11030955585,13446.3479230499,12412.372688907,11113.2233957221,7502.53010310611,7207.51254359064,5397.27368794853,2375.70531740589,1537.0287488856,0,26547.391226405,24663.7457692099,26148.0241264026,22899.6651731671,18134.4195440005,11568.5767055766,10586.1828485331,6912.42560931587,8150.35846306582,24502.8345344931,20705.8030326409,17622.9217940696,24145.5281666013,23163.9423984748,21530.5862160673,14894.7561194882,15507.2677116821,29068.7738805883,26693.8446126421,23726.3914293343,28746.8504663484,28655.0589270705,14435.8266171328,3694.33897193508
"IX-CL-11",24863.1386888389,22125.6549361351,22723.7195816502,24935.5679301144,21052.0869427996,19742.4414354829,17192.2307989588,14325.4805240848,12015.8876661534,17998.2638591111,12120.88185344,15181.4847944893,13748.7856792278,13943.9849603698,22401.9554405757,20857.1825558607,22501.4371982034,6715.66063762448,16221.6868629111,21055.8421387728,7692.53462863543,9170.14686116436,14840.1562344744,12839.0767594259,13105.7331020432,17993.5930542728,18174.4878259621,27016.1687609493,24617.2551413779,25585.7846954553,26016.8148241609,27470.5803246776,31373.6043712216,31227.5857030072,27565.3791627417,29709.2348183065,22453.4211703561,23526.354346545,24322.4206086184,5624.91878656725,25336.9235388077,26536.2245718625,24134.9499509803,7584.34226874378,26179.8164726384,25672.9067339332,24396.0623579439,23889.1252940523,24871.4919221304,23838.7563436545,8586.89095622242,8941.25526836002,20419.5388322475,7405.724778287,3469.51276039796,2786.99836487117,3924.72616175944,7375.25093992082,17889.2153296649,18830.0895574781,21529.1817449482,601.150132828012,5078.24664438695,5740.26637050357,11550.3465726915,12586.2651446053,14293.6851319298,16788.1698512683,13630.6627754001,15755.5881317446,17507.4127720556,19046.6398256426,19581.7457161753,23270.5633649342,24446.3078756085,26920.8231185697,26547.391226405,0,2322.90568492065,706.256617888313,4905.16796734553,9549.76749194488,16851.6346581057,17812.2029021562,19639.68235613,20435.5016661632,4837.98346747835,8450.36716682176,13957.6610785786,5785.49150450464,5283.2398494,11729.7945163861,13384.8223527428,12638.7727240985,6435.18526676232,6375.17294807111,8096.8042762073,4394.44271098146,3737.01758203675,12273.9970814695,27859.1488544089
"IX-CL-4",23277.4244240748,20584.5361313292,21119.5731353143,23272.3389942209,19471.9550808755,18138.3352444884,15386.8177358316,12890.9005392409,10272.6028081446,15910.5185704423,11278.0241380172,13085.9559807698,11450.416616284,12863.9723060592,20102.0886640598,18542.0598425058,20184.4217176624,4822.87851101762,14243.0286419769,18733.7441250697,6074.87696684517,8851.08477006129,13439.1177683934,11501.3256683876,11278.0876371517,16271.2760357213,16469.7312037771,25347.5051345989,23019.8975664128,24040.4523828137,25035.7284193513,26289.5112485964,30342.5106069836,29919.7476758853,26306.7356784875,28094.426308255,20143.6584134056,22804.2773816689,23542.1004958795,3516.35191117236,24484.7264368831,25702.5853971238,23122.7312669321,6303.832182019,24916.9431628335,24282.2702316393,23069.9631245864,22597.0153066537,23408.803964199,22400.0747981657,7758.58816674552,8034.14925752841,18548.8406692436,5181.30454904171,5781.29754737379,5105.77740989901,3898.04345960743,6334.56756313753,16055.0600417251,17016.4987895256,19408.4614500061,2818.72003911221,3318.19671337881,3485.88215867953,9471.30617085925,10593.5036954262,12574.3547099668,15068.8901335372,11529.1223396091,13552.2808165802,15302.1461268227,17188.799737156,17835.8420801941,21177.3135225856,22629.5237940654,25118.2479500543,24663.7457692099,2322.90568492065,0,1680.35582806284,4758.60402148338,7287.47413219421,14648.2182151599,15626.9465008649,17785.8817093699,18286.3028661017,5528.26414693414,8105.70086643957,13410.2762275179,6381.83698684802,5388.15374292227,11832.1956299907,12224.9167961343,11498.4587933708,8371.68930201546,7764.41484080111,8634.02754582481,6515.04768137357,5928.33526129436,10636.2271905628,25811.7907672018
"IX-CL-1",24221.4527139963,21490.5302916834,22078.1130481147,24281.0762674254,20409.7549676073,19095.4385582709,16514.0474976148,13702.8777796272,11342.1792603591,17293.5564188982,11613.4490148075,14476.2353912523,13061.6279239171,13389.5398997029,21714.2798076607,20219.4882004925,21826.0849004408,6018.23950884955,15524.04152243,20402.9057535767,7027.03421867258,8775.95722699991,14224.2454675677,12231.6818883522,12422.4162196661,17327.2898374204,17510.8642298934,26361.3876160314,23973.5068292126,24951.3453996966,25496.8762683194,26907.7686751885,30845.0477701112,30640.0403110954,26986.4830398566,29064.0015839926,21771.465810409,23065.0715576648,23847.8245122376,4918.88959419947,24846.1161215768,26050.5406000086,23606.8545664369,6970.23629128505,25599.4329928496,25066.9901532559,23802.1152245606,23301.6651659618,24251.6658292278,23222.9203747666,8067.63656196522,8853.03212904329,20022.7185549809,6835.66296025927,4107.20239160693,3439.05312705653,4020.50427115301,7231.92544451633,17505.3246813932,18455.1402437257,21021.6382653956,1291.74195338299,4674.99067129737,5150.74167803602,11056.8222073714,12131.7258444013,13949.9738191748,16447.8365719661,13128.7898137505,15202.8354439769,16954.0304979863,18654.1424017121,19233.8755774859,22776.9558812061,24073.4470082126,26554.6982778928,26148.0241264026,706.256617888313,1680.35582806284,0,4994.84479600064,8958.93563822242,16299.1377159257,17270.0761589121,19249.2311076922,19913.2266186305,5177.2594160219,8531.03616870183,14003.7629447549,6113.10356593109,5457.23818212535,11960.8515486555,13234.7041063919,12492.927481227,7109.34076085513,6926.42445807369,8431.31926150884,5093.10378830302,4441.82594475442,11956.3834119239,27388.3756969022
"IX-CL-14",27479.4224306432,24859.8936782024,25314.9766990967,27370.9243862926,23711.4944469245,22362.185405854,19360.0167889459,17351.0892054957,14459.7612147521,19217.9605297821,16021.2264343914,16451.1654444323,13789.4893141803,17535.4459690482,22106.6871701582,19571.4144815084,21880.0295984962,9090.4806167561,17895.0485095329,20019.3988025519,10552.5668733256,13563.7419759891,17919.3234683232,16051.8248320134,15310.4760727053,20360.4089084598,20581.3296315829,29423.1222893774,27209.0421558802,28286.4135067595,29703.5032519365,30849.5371343744,34978.1486182618,34376.0404696724,30813.1230956718,32229.091890006,21996.6380859998,27547.9716906475,28274.3241936025,7582.23561765532,29198.030885577,30419.4773863343,27781.5576817777,10973.878240306,29425.145740763,28687.9608933654,27537.0602316422,27092.9667375331,27749.3941171053,26770.5733296179,12513.9499887871,4291.59743412654,16841.9689974386,6414.26589558725,7091.42326104403,6486.78728798839,981.212730668781,3082.0009287434,14286.6299515108,15151.3411900679,18742.7683231548,4722.85836117721,3530.75714810047,5513.54751571506,9102.52667305334,9717.84239436208,10561.8146105607,12958.2027315262,11095.5993259981,13594.6932307453,15276.0675553256,15470.2313510932,15733.8770885991,20331.3915143655,20667.4816712372,23079.9877771149,22899.6651731671,4905.16796734553,4758.60402148338,4994.84479600064,0,8372.12860882213,14637.7999522688,15454.7590845129,16037.9486789567,17806.8202433772,1850.57488279572,3546.8621541163,9053.47070026307,2162.00492096064,754.975125499833,7079.47516680676,8810.41621873768,8064.90804580436,6508.59743074103,4623.13373202946,4053.73196326165,5848.43845503969,5780.86296321458,8483.06556152601,24674.9269123685
"IX-CL-20",21130.8690292254,18818.8133781245,19035.1476435858,20778.5735187553,17627.6047904856,16312.8511377962,12911.411933026,12557.9005900229,9218.89238745981,11670.0887423997,13340.0024877962,9178.25879956668,5655.42030153515,13855.120208513,13735.9516052248,11438.1889581322,13526.487029276,6240.72738952969,10945.6952785547,11768.7772271474,7570.68443795021,12801.309845461,13136.6085696046,11856.226784547,9486.07817623844,14100.5368362021,14359.9969006078,22717.7882394811,20837.6440851815,22024.9201763097,25139.140215737,25607.589959644,30031.8192377688,28599.3901875636,25331.3249274396,25583.7569891799,13626.8418991017,23903.1549699245,24407.8204495747,5517.53462700507,25058.6407859574,26273.9353178763,23229.0010175446,8771.14072596243,23997.5379733844,22896.6341167708,22014.4961553248,21705.2150604137,21780.0735943993,20935.3713047805,10827.600212188,7619.48635555238,12207.5108596912,2175.06699818298,13012.497480855,12321.5612315969,8359.57409385758,6595.25780280322,9963.72473373439,10943.5372114159,12311.0127421672,9947.9561025644,5072.33643035886,3810.3477326848,3019.4804376341,4394.05962641008,7318.19152993655,9495.30050097096,4689.2866580721,6322.44378657161,8059.02991669413,10949.0324257719,11959.9460427655,14129.4617984399,16339.9835537487,18818.6375649473,18134.4195440005,9549.76749194488,7287.47413219421,8958.93563822242,8372.12860882213,0,7411.32350506066,8418.20257804466,11532.8034760308,11133.9298309798,10170.6089018835,9337.71772642319,12399.8091223579,10503.4102702445,9065.83623581337,13131.5921257675,9332.43107769602,8869.81913641622,14530.1950047353,12965.3237932711,11862.8974970227,13181.6839624912,12762.286314257,6190.47652554999,18837.8388780066
"IX-CL-27",22591.0160160676,20941.7958832589,20806.4843507303,21903.0224211774,19833.9880095924,18738.6838861308,15366.4707680942,16947.571527339,13945.799517027,12392.2568539041,19096.6351085752,11265.60961679,7227.80865878852,18918.3744058986,10024.7275792613,5775.03623373264,9078.76095067658,13148.1472216211,13077.6507318564,6654.19627986515,14135.3582306817,19463.7644815219,17434.6722564829,16858.8197400217,13562.2619598149,16593.8205014321,16860.430026567,23489.6959118972,22291.9073547529,23530.5459021401,28392.8465038508,28126.2461935586,32628.3243675334,30307.4034054446,27593.1464439137,26242.687437995,9550.71379379195,28051.3858312135,28340.6356279579,12769.3917078049,28713.5186315021,29851.6349064943,26622.6372806,15415.544744678,26414.3804871523,24958.2335425613,24474.6121717036,24347.2224630715,23705.8846725851,23109.6895739163,17367.6093164613,11950.1416040691,6600.41334094986,9467.00325578854,20278.10728298,19581.5154915759,14946.1941424036,11916.5674026333,5631.63997548729,6274.86139837092,5037.22480666428,17198.5046019311,11989.3466385,11164.7454412849,5541.25349738329,5087.11641434051,6417.07242695715,6521.29803359431,3577.2425650748,1096.31729265239,656.274647637256,5897.65337149903,7396.33344551869,6891.36082436884,10279.8018792506,12571.5753211385,11568.5767055766,16851.6346581057,14648.2182151599,16299.1377159257,14637.7999522688,7411.32350506066,0,1043.91523991207,6281.57045911057,3796.16220756295,16480.6671985114,14064.7874926663,14344.6122367038,16520.9036247786,15182.4805377683,16864.2686836486,10485.5244611255,10556.7907709827,21132.3540251197,19177.8387387429,17154.4893419181,20114.9244697893,19795.6951695662,7534.56031159991,11622.5854839237
"IX-CL-28",23235.8209938226,21667.3429659199,21497.1176843122,22515.434541757,20575.9179744631,19510.3113369198,16173.6823832094,17888.5052457195,14925.2780024625,13081.3575819305,20106.6009737558,12106.4035474927,8155.84041999977,19892.0807129835,10140.4598298567,5624.25423698796,9075.51426761477,14191.4478598727,13888.4513182355,6606.14094180153,15177.7289919865,20504.820391711,18366.7690213997,17837.084541121,14508.6375564162,17391.1125005071,17655.7143066708,24050.4159654436,22938.0950427718,24174.2982484898,29192.4584303181,28854.6713522127,33350.0716031992,30941.1117454613,28297.1951550832,26773.3595227838,9609.72579012854,28931.639425775,29201.8077087941,13802.5102636557,29549.1311903562,30677.0948317493,27441.1479592886,16458.1387238999,27139.3674291953,25653.4388954669,25212.9604636939,25104.1496029969,24393.6494450568,23826.5792031759,18407.3460686652,12588.0358868787,5874.14702867986,10447.081420148,21225.6531429141,20528.6093236389,15801.1607370648,12663.5650781662,5275.22049411646,5785.9839778547,3993.52305881242,18147.1214646105,12906.9569969885,12148.2115499542,6399.55723791618,5792.41542383615,6681.99223618881,6386.20688394649,4359.47695718917,2099.11685896443,537.604155545531,5342.54649645626,6866.03151367765,5847.88149774742,9384.08786863116,11628.9813878155,10586.1828485331,17812.2029021562,15626.9465008649,17270.0761589121,15454.7590845129,8418.20257804466,1043.91523991207,0,5654.26131319661,2753.57131031823,17289.1325571619,14705.9231484221,14629.7690244575,17291.0236556908,15976.2502454138,17340.043568455,10780.4018094499,10920.3646795406,21960.4295145242,19957.1056009959,17826.2819763349,20999.0282855285,20697.8384881203,8027.50674852016,10578.7219808366
"IX-CL-12",28862.1655110305,27219.9114446376,27087.876155623,28157.6325401169,26107.1701482551,24996.5566747967,21598.0336148644,22870.1992440099,19706.9752629825,18672.7133601814,24551.4536791865,17469.3593082415,13303.8394982188,24662.9291932097,15490.4525700388,10729.9491841329,14264.8585312438,17771.8726638599,19310.3871578721,11819.0597990327,19047.1289563317,24326.9312482363,23388.773386431,22593.8575566868,19491.3145488368,22833.1734319875,23101.2815501178,29704.3079528402,28563.5507040751,29801.414943687,34618.1803435982,34402.3330513034,38905.8811296004,36574.6762734762,33874.2544685903,32426.4278910623,14886.3648321956,34131.8454713346,34465.9217330704,16975.3127539946,34887.6588745702,36041.1556200906,32825.3670143087,20278.0682168677,32691.7447143596,31239.8035699756,30747.8285154488,30611.3339240023,29987.2042918629,29389.3488396542,22324.2989053652,12139.0558151756,806.059864177239,13002.3999008941,22768.3419849904,22089.9343877387,16680.0150498541,12958.1972962139,1759.51209037217,943.576350328915,4752.74989935127,19819.9036737873,14575.965081997,14592.3285433987,8604.30083060724,7301.16355207838,5476.15166996139,3195.96257937907,6902.22670722714,6707.74327589995,6146.34895661476,597.861068833276,1374.59562970591,5348.230404319,4858.59508478717,7352.98739922432,6912.42560931587,19639.68235613,17785.8817093699,19249.2311076922,16037.9486789567,11532.8034760308,6281.57045911057,5654.26131319661,0,4924.84873905618,17684.8445204306,14062.6022095567,11878.1512302368,17382.9037098701,16337.0533046159,15459.9072666673,8542.35668193231,9043.76542369925,22305.2446195493,19981.8858794731,17168.2981471227,21885.4937731884,21771.874635766,7555.75340647452,8831.87733606373
"IX-CL-34",24945.868951963,23586.907877025,23331.1995983265,24148.8934073217,22541.9175381861,21555.1695358061,18325.49179643,20354.4774693151,17494.3364618182,14989.4131363025,22745.7420913539,14370.3607852587,10649.7389475327,22436.0183439092,10778.0967719245,5977.40883262299,9471.57819805627,16944.2321008247,16066.9991005311,7089.78364115456,17916.7804651179,23237.4930869839,20809.4881428457,20396.4559943729,16999.2695369516,19511.0095157667,19769.0942796668,25544.8186575913,24653.2888100852,25876.6188560482,31270.9103037228,30752.0922263471,35218.0062973145,32589.6082326843,30134.3331545772,28176.4770356066,10132.4246031339,31218.2864130506,31438.5868466812,16548.8732146661,31719.2675665876,32818.6804604438,29572.3984560425,19197.9984722982,29033.739316995,27478.2268705167,27148.2683344807,27086.6683926922,26205.3237863776,25713.8870869535,21135.3876675057,14604.287945831,4749.2333036768,13118.6688023976,23819.4573731913,23122.4565416931,18226.8541520316,14898.2474779579,5450.21064248865,5489.26112568597,1269.31018681376,20747.473463851,15463.6966123987,14821.3705085842,8915.97760608203,8093.71612956123,8142.12746756337,6980.02474301586,6830.24498539289,4840.66729690869,3205.29037782808,4909.99701023343,6298.6822974594,3115.54786367367,7333.26810302772,9344.06514534162,8150.35846306582,20435.5016661632,18286.3028661017,19913.2266186305,17806.8202433772,11133.9298309798,3796.16220756295,2753.57131031823,4924.84873905618,0,19614.5546725961,16702.697205045,15835.7788373082,19537.3986303208,18278.6622583712,18945.5301232634,12103.6206195946,12391.1446046231,24309.3207779127,22209.8326032771,19861.0877500361,23466.5723525023,23202.5532076767,9865.09271926501,7834.15624836879
"TX-CL-13",28712.0856855312,26047.410188196,26548.9845249073,28657.7906443122,24918.8110715679,23576.5756999941,20689.8650699835,18404.8564473937,15673.6451123905,20767.826597836,16705.1761106697,17973.6607700182,15501.7020817326,18370.7508579691,23892.0821013133,21416.4879430145,23693.0061955476,10224.8673411157,19339.2895288385,21855.1806413833,11578.5773142877,13953.2033810875,18957.9084643256,17028.6256526513,16600.3497848511,21640.631462567,21851.1889668411,30723.4943133255,28448.5390260772,29494.6155263986,30533.4280974251,31817.2711375671,35854.0074302928,35440.7783030335,31833.5332607219,33502.1520169651,23796.5831759442,28201.9798918989,28967.9446567167,8772.66421973135,29941.062227536,31152.7891996383,28626.6620091201,11824.0648882585,30443.7315896792,29790.8846102789,28591.1843126408,28122.2182218825,28897.8013332102,27897.8946942776,13158.0721460651,5663.75057994627,18490.7040843717,8155.1739522593,6087.46599379481,5588.97723569493,1922.85690855507,4769.11938327781,15944.7726065334,16782.5347204067,20530.7023531645,4450.46380630531,5204.51074035642,7088.39669453646,10948.8238223274,11535.6976182067,12219.4841233124,14560.6357825735,12931.5017788407,15440.9324015199,17117.1816705467,17127.285739693,17308.147617701,22094.3876578187,22238.3119626856,24620.3558851059,24502.8345344931,4837.98346747835,5528.26414693414,5177.2594160219,1850.57488279572,10170.6089018835,16480.6671985114,17289.1325571619,17684.8445204306,19614.5546725961,0,4293.9548984225,9681.21978842701,948.734409657573,1353.4798893664,6964.30473422954,10084.9437630098,9357.29627935984,4697.73381959814,2794.95188959138,3260.61319888991,4340.58164373666,4447.88041314978,10153.7254827376,26384.8651511155
"TX-CL-2",29838.0212828457,27319.0025620865,27686.3352681983,29624.4965243581,26144.5619668213,24794.4583139888,21602.1981291856,20094.2943166574,17000.3634878856,20908.9342839864,19192.2845438851,18273.6294733926,14992.8741303979,20546.5048123233,22703.9334179538,19518.3843212109,22248.8302210877,11899.3833023837,19898.9430519169,20141.0895390684,13455.7463685582,16956.184821794,20677.047458704,18914.3834728658,17697.5625451811,22690.2155815694,22928.6790501484,31635.6896609561,29556.5249295889,30685.2543975813,32648.1197308793,33616.0641467277,37850.1152438598,36987.2891589523,33505.4000873893,34481.7959457944,22481.4620313962,30682.3520572224,31368.7837620868,10379.5086245405,32239.6941662789,33467.1259591702,30716.278504894,14059.9548372177,32126.3663822581,31264.4998904492,30195.5289587415,29790.6449316535,30256.4786482903,29318.7105023844,15753.9049265988,2117.93104196309,14862.8490207111,7937.93499489678,10343.5822067647,9802.84770847236,4528.06625529391,2768.09750169157,12385.4047029744,13129.2852609342,17460.5064401157,8244.03885994864,5810.49681279792,7743.515945558,8875.38034669398,8982.89181856752,8760.85019729969,10871.0103503183,10523.5596563074,13139.9934546139,14648.7158778899,13543.8095408605,13506.6582682591,18859.5401944385,18385.1652252908,20695.6166506549,20705.8030326409,8450.36716682176,8105.70086643957,8531.03616870183,3546.8621541163,9337.71772642319,14064.7874926663,14705.9231484221,14062.6022095567,16702.697205045,4293.9548984225,0,5518.9046426598,3637.48049920607,3253.62160553095,4007.87079958248,5945.2199657494,5255.9162439047,8444.2508756276,6008.71983471512,3163.28808166834,8585.13832966514,8739.5962590085,6848.22239975393,22882.889907312
"TX-CL-4",33530.058022051,31188.3335518239,31429.0644951779,33172.6640642089,29997.6389679095,28670.8580448399,25299.8529919223,24469.0049233232,21207.7498668482,23904.5325323887,24120.4900386522,21548.4125988589,17677.605094345,25252.8199941973,24102.0280775411,20119.5548160475,23332.1694211042,16592.3817165223,23341.142868597,20967.597469091,18187.7738212941,22190.5133264618,25058.4616738033,23461.8227387588,21696.9697037782,26474.989222012,26731.0030119434,35096.1758300927,33237.1115274094,34422.0481608533,37141.2967406904,37844.4804366901,42202.563288751,40962.5088183583,37627.9158216497,37962.7080338954,23725.0417369971,35464.2364103913,36088.2331537114,15133.5797704516,36876.6717295814,38105.3723283542,35209.8983255474,18972.3191289028,36274.5812962841,35244.7897221642,34303.3514715915,33958.0233962686,34151.0023484456,33282.6869607956,20810.941528716,5511.07298141978,12584.6980551938,11806.0028464633,15768.3852501914,15261.2912615811,10033.0770653728,7212.37838705643,10570.9108904195,10966.9318099064,16224.0241640754,13762.5337020618,10617.8428423602,12238.5184881544,10584.6632199258,9939.25404897326,7950.69979318179,8941.48652601556,11364.8107066926,13723.0671771922,14773.8545997584,11518.0634967123,10877.1697177551,17189.5689639281,15249.1087363516,17255.4955139684,17622.9217940696,13957.6610785786,13410.2762275179,14003.7629447549,9053.47070026307,12399.8091223579,14344.6122367038,14629.7690244575,11878.1512302368,15835.7788373082,9681.21978842701,5518.9046426598,0,8879.47725414914,8762.61566642163,4047.67822292886,3859.25245756059,3878.91632375564,13159.1587742769,10688.4291286655,7318.65489981832,13783.0234765426,14047.6464978454,7089.39747772949,20435.991369871
"TX-CL-14",29470.9563963331,26822.774538725,27306.6412901855,29394.0977050106,25686.2929224432,24340.7829272559,21403.9104858106,19220.9993628032,16432.767351779,21357.5370231712,17605.1449852938,18580.8745257783,15950.1449708463,19243.0909996666,24238.6386738052,21600.4300368647,23984.8074699047,11003.6942399465,19994.4383155045,22082.3525947381,12394.4930961311,14887.9481182647,19779.000838281,17865.6212263657,17329.5058868497,22377.1976207214,22592.2489156698,31454.3977998314,29204.595666667,30263.2726643038,31412.0714138804,32663.6165316541,36723.7574762543,36260.2434016873,32665.3686369796,34245.548549022,24116.2462449263,29111.7350903808,29871.6481720903,9527.49254388096,30836.5101630308,32050.2506058181,29501.5522376626,12685.6423053492,31275.7283160537,30596.9025640984,29412.1802617785,28950.4494474598,29688.19386427,28695.2316320797,14061.0830273325,5258.71108463989,18188.6505898508,8573.37355764411,6914.08113402737,6450.48930315028,2594.34518835712,4640.64530311017,15659.5196483516,16467.3414762523,20411.1280044405,5398.45937736688,5687.33556417492,7649.36996045954,11025.4293880329,11505.5182552229,11949.4428000509,14225.7680673041,12950.1987047124,15503.5993752796,17147.3972667171,16837.3746160578,16939.0225397003,21929.2140501992,21855.525485557,24208.4460333095,24145.5281666013,5785.49150450464,6381.83698684802,6113.10356593109,2162.00492096064,10503.4102702445,16520.9036247786,17291.0236556908,17382.9037098701,19537.3986303208,948.734409657573,3637.48049920607,8879.47725414914,0,1438.25477105651,6031.36026377164,9546.69429590875,8836.16830339539,4925.22491005268,2672.59352640165,2318.35731079116,4961.35033059695,5172.05899882537,9911.22084821248,26139.4776482871
